"pid","did","lptime","pborough","cnt"
230,68,7,"""Manhattan""",26
230,68,8,"""Manhattan""",25
230,68,9,"""Manhattan""",34
230,68,10,"""Manhattan""",42
230,68,11,"""Manhattan""",61
230,68,12,"""Manhattan""",60
230,68,13,"""Manhattan""",41
230,68,14,"""Manhattan""",45
230,68,15,"""Manhattan""",57
230,68,16,"""Manhattan""",52
230,68,17,"""Manhattan""",80
230,68,18,"""Manhattan""",53
230,68,19,"""Manhattan""",60
230,68,20,"""Manhattan""",52
230,68,21,"""Manhattan""",62
230,68,22,"""Manhattan""",71
230,68,23,"""Manhattan""",48
230,75,9,"""Manhattan""",11
230,75,13,"""Manhattan""",11
230,75,18,"""Manhattan""",19
230,75,19,"""Manhattan""",14
230,75,20,"""Manhattan""",14
230,75,21,"""Manhattan""",13
230,75,22,"""Manhattan""",26
230,75,23,"""Manhattan""",11
230,79,0,"""Manhattan""",22
230,79,1,"""Manhattan""",18
230,79,11,"""Manhattan""",12
230,79,13,"""Manhattan""",11
230,79,14,"""Manhattan""",12
230,79,16,"""Manhattan""",16
230,79,17,"""Manhattan""",33
230,79,18,"""Manhattan""",26
230,79,19,"""Manhattan""",27
230,79,20,"""Manhattan""",26
230,79,21,"""Manhattan""",44
230,79,22,"""Manhattan""",49
230,79,23,"""Manhattan""",32
230,87,20,"""Manhattan""",15
230,87,21,"""Manhattan""",12
230,87,22,"""Manhattan""",18
230,88,10,"""Manhattan""",13
230,88,11,"""Manhattan""",11
230,90,0,"""Manhattan""",20
230,90,1,"""Manhattan""",19
230,90,2,"""Manhattan""",12
230,90,9,"""Manhattan""",11
230,90,10,"""Manhattan""",22
230,90,11,"""Manhattan""",28
230,90,12,"""Manhattan""",20
230,90,13,"""Manhattan""",30
230,90,14,"""Manhattan""",19
230,90,15,"""Manhattan""",16
230,90,16,"""Manhattan""",34
230,90,17,"""Manhattan""",44
230,90,18,"""Manhattan""",47
230,90,19,"""Manhattan""",34
230,90,20,"""Manhattan""",40
230,90,21,"""Manhattan""",44
230,90,22,"""Manhattan""",55
230,90,23,"""Manhattan""",27
230,100,0,"""Manhattan""",20
230,100,7,"""Manhattan""",13
230,100,8,"""Manhattan""",24
230,100,9,"""Manhattan""",32
230,100,10,"""Manhattan""",43
230,100,11,"""Manhattan""",54
230,100,12,"""Manhattan""",46
230,100,13,"""Manhattan""",53
230,100,14,"""Manhattan""",57
230,100,15,"""Manhattan""",56
230,100,16,"""Manhattan""",87
230,100,17,"""Manhattan""",80
230,100,18,"""Manhattan""",59
230,100,19,"""Manhattan""",57
230,100,20,"""Manhattan""",31
230,100,21,"""Manhattan""",51
230,100,22,"""Manhattan""",71
230,100,23,"""Manhattan""",38
230,107,0,"""Manhattan""",12
230,107,1,"""Manhattan""",11
230,107,9,"""Manhattan""",11
230,107,10,"""Manhattan""",14
230,107,11,"""Manhattan""",15
230,107,12,"""Manhattan""",15
230,107,13,"""Manhattan""",17
230,107,14,"""Manhattan""",14
230,107,15,"""Manhattan""",15
230,107,16,"""Manhattan""",20
230,107,17,"""Manhattan""",22
230,107,18,"""Manhattan""",30
230,107,19,"""Manhattan""",30
230,107,20,"""Manhattan""",23
230,107,21,"""Manhattan""",55
230,107,22,"""Manhattan""",45
230,107,23,"""Manhattan""",27
230,113,11,"""Manhattan""",17
230,113,13,"""Manhattan""",11
230,113,14,"""Manhattan""",23
230,113,15,"""Manhattan""",11
230,113,16,"""Manhattan""",24
230,113,17,"""Manhattan""",19
230,113,18,"""Manhattan""",21
230,113,19,"""Manhattan""",17
230,113,20,"""Manhattan""",13
230,113,21,"""Manhattan""",29
230,113,22,"""Manhattan""",25
230,113,23,"""Manhattan""",11
230,114,10,"""Manhattan""",11
230,114,14,"""Manhattan""",12
230,114,17,"""Manhattan""",22
230,114,18,"""Manhattan""",13
230,114,19,"""Manhattan""",14
230,114,20,"""Manhattan""",16
230,114,21,"""Manhattan""",22
230,114,22,"""Manhattan""",22
230,114,23,"""Manhattan""",15
230,116,0,"""Manhattan""",15
230,116,23,"""Manhattan""",12
230,125,19,"""Manhattan""",12
230,125,22,"""Manhattan""",21
230,132,3,"""Manhattan""",11
230,132,4,"""Manhattan""",19
230,132,5,"""Manhattan""",33
230,132,6,"""Manhattan""",20
230,132,7,"""Manhattan""",15
230,132,8,"""Manhattan""",20
230,132,9,"""Manhattan""",26
230,132,10,"""Manhattan""",37
230,132,11,"""Manhattan""",31
230,132,12,"""Manhattan""",50
230,132,13,"""Manhattan""",65
230,132,14,"""Manhattan""",65
230,132,15,"""Manhattan""",61
230,132,16,"""Manhattan""",74
230,132,17,"""Manhattan""",46
230,132,18,"""Manhattan""",22
230,132,19,"""Manhattan""",16
230,137,7,"""Manhattan""",11
230,137,12,"""Manhattan""",13
230,137,15,"""Manhattan""",12
230,137,16,"""Manhattan""",11
230,137,17,"""Manhattan""",11
230,137,18,"""Manhattan""",14
230,137,19,"""Manhattan""",15
230,137,20,"""Manhattan""",19
230,137,21,"""Manhattan""",34
230,137,22,"""Manhattan""",29
230,138,4,"""Manhattan""",17
230,138,5,"""Manhattan""",18
230,138,6,"""Manhattan""",29
230,138,7,"""Manhattan""",45
230,138,8,"""Manhattan""",45
230,138,9,"""Manhattan""",61
230,138,10,"""Manhattan""",61
230,138,11,"""Manhattan""",81
230,138,12,"""Manhattan""",76
230,138,13,"""Manhattan""",44
230,138,14,"""Manhattan""",46
230,138,15,"""Manhattan""",39
230,138,16,"""Manhattan""",21
230,138,17,"""Manhattan""",20
230,140,0,"""Manhattan""",11
230,140,10,"""Manhattan""",12
230,140,11,"""Manhattan""",14
230,140,13,"""Manhattan""",12
230,140,14,"""Manhattan""",24
230,140,15,"""Manhattan""",19
230,140,16,"""Manhattan""",25
230,140,17,"""Manhattan""",20
230,140,18,"""Manhattan""",36
230,140,19,"""Manhattan""",27
230,140,20,"""Manhattan""",17
230,140,21,"""Manhattan""",30
230,140,22,"""Manhattan""",39
230,140,23,"""Manhattan""",16
230,141,0,"""Manhattan""",18
230,141,10,"""Manhattan""",12
230,141,11,"""Manhattan""",18
230,141,12,"""Manhattan""",12
230,141,13,"""Manhattan""",16
230,141,14,"""Manhattan""",28
230,141,15,"""Manhattan""",18
230,141,16,"""Manhattan""",39
230,141,17,"""Manhattan""",50
230,141,18,"""Manhattan""",51
230,141,19,"""Manhattan""",38
230,141,20,"""Manhattan""",27
230,141,21,"""Manhattan""",72
230,141,22,"""Manhattan""",69
230,141,23,"""Manhattan""",36
230,142,0,"""Manhattan""",15
230,142,1,"""Manhattan""",12
230,142,8,"""Manhattan""",11
230,142,9,"""Manhattan""",24
230,142,10,"""Manhattan""",30
230,142,11,"""Manhattan""",45
230,142,12,"""Manhattan""",39
230,142,13,"""Manhattan""",62
230,142,14,"""Manhattan""",66
230,142,15,"""Manhattan""",73
230,142,16,"""Manhattan""",93
230,142,17,"""Manhattan""",119
230,142,18,"""Manhattan""",142
230,142,19,"""Manhattan""",90
230,142,20,"""Manhattan""",67
230,142,21,"""Manhattan""",74
230,142,22,"""Manhattan""",73
230,142,23,"""Manhattan""",31
230,143,0,"""Manhattan""",17
230,143,9,"""Manhattan""",18
230,143,10,"""Manhattan""",17
230,143,11,"""Manhattan""",22
230,143,12,"""Manhattan""",27
230,143,13,"""Manhattan""",27
230,143,14,"""Manhattan""",40
230,143,15,"""Manhattan""",46
230,143,16,"""Manhattan""",50
230,143,17,"""Manhattan""",66
230,143,18,"""Manhattan""",73
230,143,19,"""Manhattan""",55
230,143,20,"""Manhattan""",37
230,143,21,"""Manhattan""",40
230,143,22,"""Manhattan""",54
230,143,23,"""Manhattan""",25
230,144,10,"""Manhattan""",14
230,144,11,"""Manhattan""",17
230,144,12,"""Manhattan""",22
230,144,13,"""Manhattan""",28
230,144,14,"""Manhattan""",17
230,144,15,"""Manhattan""",13
230,144,16,"""Manhattan""",13
230,144,17,"""Manhattan""",22
230,144,18,"""Manhattan""",23
230,144,19,"""Manhattan""",22
230,144,20,"""Manhattan""",14
230,144,21,"""Manhattan""",12
230,144,22,"""Manhattan""",14
230,145,23,"""Manhattan""",12
230,148,0,"""Manhattan""",15
230,148,11,"""Manhattan""",15
230,148,17,"""Manhattan""",14
230,148,18,"""Manhattan""",13
230,148,19,"""Manhattan""",11
230,148,20,"""Manhattan""",13
230,148,21,"""Manhattan""",14
230,148,22,"""Manhattan""",15
230,148,23,"""Manhattan""",13
230,151,13,"""Manhattan""",11
230,151,14,"""Manhattan""",16
230,151,16,"""Manhattan""",14
230,151,17,"""Manhattan""",29
230,151,18,"""Manhattan""",25
230,151,19,"""Manhattan""",17
230,151,20,"""Manhattan""",25
230,151,21,"""Manhattan""",20
230,151,22,"""Manhattan""",22
230,151,23,"""Manhattan""",15
230,152,22,"""Manhattan""",16
230,152,23,"""Manhattan""",11
230,158,10,"""Manhattan""",11
230,158,14,"""Manhattan""",11
230,158,16,"""Manhattan""",13
230,158,17,"""Manhattan""",17
230,158,18,"""Manhattan""",20
230,158,19,"""Manhattan""",17
230,158,21,"""Manhattan""",17
230,158,22,"""Manhattan""",19
230,158,23,"""Manhattan""",13
230,161,6,"""Manhattan""",14
230,161,7,"""Manhattan""",25
230,161,8,"""Manhattan""",33
230,161,9,"""Manhattan""",40
230,161,10,"""Manhattan""",47
230,161,11,"""Manhattan""",60
230,161,12,"""Manhattan""",52
230,161,13,"""Manhattan""",46
230,161,14,"""Manhattan""",49
230,161,15,"""Manhattan""",43
230,161,16,"""Manhattan""",65
230,161,17,"""Manhattan""",72
230,161,18,"""Manhattan""",64
230,161,19,"""Manhattan""",57
230,161,20,"""Manhattan""",38
230,161,21,"""Manhattan""",52
230,161,22,"""Manhattan""",62
230,161,23,"""Manhattan""",28
230,162,0,"""Manhattan""",25
230,162,1,"""Manhattan""",11
230,162,7,"""Manhattan""",18
230,162,8,"""Manhattan""",17
230,162,9,"""Manhattan""",27
230,162,10,"""Manhattan""",47
230,162,11,"""Manhattan""",44
230,162,12,"""Manhattan""",26
230,162,13,"""Manhattan""",37
230,162,14,"""Manhattan""",45
230,162,15,"""Manhattan""",36
230,162,16,"""Manhattan""",33
230,162,17,"""Manhattan""",57
230,162,18,"""Manhattan""",46
230,162,19,"""Manhattan""",46
230,162,20,"""Manhattan""",41
230,162,21,"""Manhattan""",65
230,162,22,"""Manhattan""",56
230,162,23,"""Manhattan""",37
230,163,0,"""Manhattan""",12
230,163,8,"""Manhattan""",16
230,163,9,"""Manhattan""",32
230,163,10,"""Manhattan""",42
230,163,11,"""Manhattan""",64
230,163,12,"""Manhattan""",36
230,163,13,"""Manhattan""",58
230,163,14,"""Manhattan""",57
230,163,15,"""Manhattan""",60
230,163,16,"""Manhattan""",61
230,163,17,"""Manhattan""",72
230,163,18,"""Manhattan""",83
230,163,19,"""Manhattan""",55
230,163,20,"""Manhattan""",49
230,163,21,"""Manhattan""",77
230,163,22,"""Manhattan""",75
230,163,23,"""Manhattan""",31
230,164,0,"""Manhattan""",26
230,164,8,"""Manhattan""",16
230,164,9,"""Manhattan""",29
230,164,10,"""Manhattan""",38
230,164,11,"""Manhattan""",51
230,164,12,"""Manhattan""",40
230,164,13,"""Manhattan""",30
230,164,14,"""Manhattan""",37
230,164,15,"""Manhattan""",39
230,164,16,"""Manhattan""",45
230,164,17,"""Manhattan""",66
230,164,18,"""Manhattan""",53
230,164,19,"""Manhattan""",62
230,164,20,"""Manhattan""",53
230,164,21,"""Manhattan""",55
230,164,22,"""Manhattan""",81
230,164,23,"""Manhattan""",44
230,166,21,"""Manhattan""",16
230,170,0,"""Manhattan""",21
230,170,1,"""Manhattan""",17
230,170,7,"""Manhattan""",15
230,170,8,"""Manhattan""",19
230,170,9,"""Manhattan""",13
230,170,10,"""Manhattan""",22
230,170,11,"""Manhattan""",28
230,170,12,"""Manhattan""",33
230,170,13,"""Manhattan""",38
230,170,14,"""Manhattan""",32
230,170,15,"""Manhattan""",43
230,170,16,"""Manhattan""",63
230,170,17,"""Manhattan""",56
230,170,18,"""Manhattan""",67
230,170,19,"""Manhattan""",42
230,170,20,"""Manhattan""",49
230,170,21,"""Manhattan""",66
230,170,22,"""Manhattan""",85
230,170,23,"""Manhattan""",45
230,181,18,"""Manhattan""",11
230,186,0,"""Manhattan""",34
230,186,1,"""Manhattan""",13
230,186,4,"""Manhattan""",12
230,186,6,"""Manhattan""",16
230,186,7,"""Manhattan""",23
230,186,8,"""Manhattan""",25
230,186,9,"""Manhattan""",49
230,186,10,"""Manhattan""",75
230,186,11,"""Manhattan""",67
230,186,12,"""Manhattan""",78
230,186,13,"""Manhattan""",69
230,186,14,"""Manhattan""",69
230,186,15,"""Manhattan""",92
230,186,16,"""Manhattan""",105
230,186,17,"""Manhattan""",126
230,186,18,"""Manhattan""",149
230,186,19,"""Manhattan""",113
230,186,20,"""Manhattan""",58
230,186,21,"""Manhattan""",77
230,186,22,"""Manhattan""",104
230,186,23,"""Manhattan""",63
230,211,9,"""Manhattan""",13
230,211,10,"""Manhattan""",19
230,211,11,"""Manhattan""",23
230,211,12,"""Manhattan""",16
230,211,13,"""Manhattan""",20
230,211,14,"""Manhattan""",17
230,211,15,"""Manhattan""",11
230,211,16,"""Manhattan""",13
230,211,17,"""Manhattan""",22
230,211,18,"""Manhattan""",16
230,211,20,"""Manhattan""",11
230,211,21,"""Manhattan""",16
230,211,22,"""Manhattan""",19
230,223,0,"""Manhattan""",12
230,224,21,"""Manhattan""",18
230,224,22,"""Manhattan""",12
230,226,22,"""Manhattan""",11
230,226,23,"""Manhattan""",13
230,229,8,"""Manhattan""",12
230,229,9,"""Manhattan""",16
230,229,10,"""Manhattan""",15
230,229,11,"""Manhattan""",26
230,229,12,"""Manhattan""",22
230,229,13,"""Manhattan""",24
230,229,14,"""Manhattan""",15
230,229,15,"""Manhattan""",29
230,229,16,"""Manhattan""",26
230,229,17,"""Manhattan""",43
230,229,18,"""Manhattan""",51
230,229,19,"""Manhattan""",58
230,229,20,"""Manhattan""",43
230,229,21,"""Manhattan""",48
230,229,22,"""Manhattan""",57
230,229,23,"""Manhattan""",33
230,230,0,"""Manhattan""",33
230,230,1,"""Manhattan""",14
230,230,2,"""Manhattan""",15
230,230,3,"""Manhattan""",11
230,230,4,"""Manhattan""",11
230,230,5,"""Manhattan""",15
230,230,7,"""Manhattan""",12
230,230,8,"""Manhattan""",28
230,230,9,"""Manhattan""",36
230,230,10,"""Manhattan""",35
230,230,11,"""Manhattan""",56
230,230,12,"""Manhattan""",63
230,230,13,"""Manhattan""",62
230,230,14,"""Manhattan""",49
230,230,15,"""Manhattan""",64
230,230,16,"""Manhattan""",71
230,230,17,"""Manhattan""",79
230,230,18,"""Manhattan""",141
230,230,19,"""Manhattan""",115
230,230,20,"""Manhattan""",72
230,230,21,"""Manhattan""",71
230,230,22,"""Manhattan""",75
230,230,23,"""Manhattan""",58
230,231,9,"""Manhattan""",23
230,231,10,"""Manhattan""",21
230,231,11,"""Manhattan""",20
230,231,12,"""Manhattan""",21
230,231,13,"""Manhattan""",21
230,231,14,"""Manhattan""",18
230,231,15,"""Manhattan""",26
230,231,16,"""Manhattan""",27
230,231,17,"""Manhattan""",30
230,231,18,"""Manhattan""",33
230,231,19,"""Manhattan""",18
230,231,20,"""Manhattan""",15
230,231,21,"""Manhattan""",28
230,231,22,"""Manhattan""",31
230,231,23,"""Manhattan""",14
230,232,22,"""Manhattan""",11
230,232,23,"""Manhattan""",11
230,233,0,"""Manhattan""",22
230,233,9,"""Manhattan""",12
230,233,11,"""Manhattan""",14
230,233,12,"""Manhattan""",12
230,233,13,"""Manhattan""",13
230,233,14,"""Manhattan""",14
230,233,15,"""Manhattan""",25
230,233,16,"""Manhattan""",20
230,233,17,"""Manhattan""",30
230,233,18,"""Manhattan""",26
230,233,19,"""Manhattan""",34
230,233,20,"""Manhattan""",27
230,233,21,"""Manhattan""",50
230,233,22,"""Manhattan""",45
230,233,23,"""Manhattan""",25
230,234,8,"""Manhattan""",17
230,234,9,"""Manhattan""",33
230,234,10,"""Manhattan""",47
230,234,11,"""Manhattan""",46
230,234,12,"""Manhattan""",45
230,234,13,"""Manhattan""",37
230,234,14,"""Manhattan""",40
230,234,15,"""Manhattan""",33
230,234,16,"""Manhattan""",60
230,234,17,"""Manhattan""",60
230,234,18,"""Manhattan""",51
230,234,19,"""Manhattan""",59
230,234,20,"""Manhattan""",42
230,234,21,"""Manhattan""",50
230,234,22,"""Manhattan""",44
230,234,23,"""Manhattan""",28
230,236,0,"""Manhattan""",19
230,236,9,"""Manhattan""",26
230,236,10,"""Manhattan""",40
230,236,11,"""Manhattan""",40
230,236,12,"""Manhattan""",29
230,236,13,"""Manhattan""",38
230,236,14,"""Manhattan""",46
230,236,15,"""Manhattan""",43
230,236,16,"""Manhattan""",55
230,236,17,"""Manhattan""",91
230,236,18,"""Manhattan""",111
230,236,19,"""Manhattan""",60
230,236,20,"""Manhattan""",32
230,236,21,"""Manhattan""",60
230,236,22,"""Manhattan""",78
230,236,23,"""Manhattan""",29
230,237,8,"""Manhattan""",19
230,237,9,"""Manhattan""",19
230,237,10,"""Manhattan""",44
230,237,11,"""Manhattan""",41
230,237,12,"""Manhattan""",34
230,237,13,"""Manhattan""",35
230,237,14,"""Manhattan""",57
230,237,15,"""Manhattan""",48
230,237,16,"""Manhattan""",63
230,237,17,"""Manhattan""",67
230,237,18,"""Manhattan""",91
230,237,19,"""Manhattan""",42
230,237,20,"""Manhattan""",32
230,237,21,"""Manhattan""",48
230,237,22,"""Manhattan""",55
230,237,23,"""Manhattan""",19
230,238,0,"""Manhattan""",15
230,238,9,"""Manhattan""",11
230,238,10,"""Manhattan""",14
230,238,11,"""Manhattan""",15
230,238,12,"""Manhattan""",22
230,238,13,"""Manhattan""",29
230,238,14,"""Manhattan""",25
230,238,15,"""Manhattan""",43
230,238,16,"""Manhattan""",49
230,238,17,"""Manhattan""",61
230,238,18,"""Manhattan""",76
230,238,19,"""Manhattan""",68
230,238,20,"""Manhattan""",34
230,238,21,"""Manhattan""",55
230,238,22,"""Manhattan""",69
230,238,23,"""Manhattan""",32
230,239,0,"""Manhattan""",17
230,239,1,"""Manhattan""",15
230,239,8,"""Manhattan""",11
230,239,9,"""Manhattan""",17
230,239,10,"""Manhattan""",47
230,239,11,"""Manhattan""",40
230,239,12,"""Manhattan""",39
230,239,13,"""Manhattan""",43
230,239,14,"""Manhattan""",55
230,239,15,"""Manhattan""",42
230,239,16,"""Manhattan""",83
230,239,17,"""Manhattan""",83
230,239,18,"""Manhattan""",97
230,239,19,"""Manhattan""",83
230,239,20,"""Manhattan""",56
230,239,21,"""Manhattan""",82
230,239,22,"""Manhattan""",83
230,239,23,"""Manhattan""",35
230,243,22,"""Manhattan""",22
230,243,23,"""Manhattan""",16
230,244,22,"""Manhattan""",13
230,246,7,"""Manhattan""",19
230,246,8,"""Manhattan""",32
230,246,9,"""Manhattan""",32
230,246,10,"""Manhattan""",36
230,246,11,"""Manhattan""",46
230,246,12,"""Manhattan""",32
230,246,13,"""Manhattan""",38
230,246,14,"""Manhattan""",51
230,246,15,"""Manhattan""",61
230,246,16,"""Manhattan""",63
230,246,17,"""Manhattan""",55
230,246,18,"""Manhattan""",76
230,246,19,"""Manhattan""",46
230,246,20,"""Manhattan""",29
230,246,21,"""Manhattan""",15
230,246,22,"""Manhattan""",26
230,246,23,"""Manhattan""",13
230,249,0,"""Manhattan""",19
230,249,1,"""Manhattan""",13
230,249,10,"""Manhattan""",14
230,249,11,"""Manhattan""",19
230,249,12,"""Manhattan""",20
230,249,14,"""Manhattan""",25
230,249,15,"""Manhattan""",17
230,249,16,"""Manhattan""",26
230,249,17,"""Manhattan""",40
230,249,18,"""Manhattan""",46
230,249,19,"""Manhattan""",30
230,249,20,"""Manhattan""",31
230,249,21,"""Manhattan""",48
230,249,22,"""Manhattan""",58
230,249,23,"""Manhattan""",17
230,261,9,"""Manhattan""",22
230,261,10,"""Manhattan""",31
230,261,12,"""Manhattan""",22
230,261,13,"""Manhattan""",15
230,261,14,"""Manhattan""",13
230,261,15,"""Manhattan""",17
230,261,16,"""Manhattan""",11
230,261,22,"""Manhattan""",12
230,262,12,"""Manhattan""",13
230,262,14,"""Manhattan""",11
230,262,16,"""Manhattan""",22
230,262,17,"""Manhattan""",31
230,262,18,"""Manhattan""",24
230,262,19,"""Manhattan""",15
230,262,20,"""Manhattan""",17
230,262,21,"""Manhattan""",28
230,262,22,"""Manhattan""",41
230,262,23,"""Manhattan""",21
230,263,0,"""Manhattan""",20
230,263,12,"""Manhattan""",12
230,263,13,"""Manhattan""",13
230,263,15,"""Manhattan""",18
230,263,16,"""Manhattan""",20
230,263,17,"""Manhattan""",32
230,263,18,"""Manhattan""",52
230,263,19,"""Manhattan""",24
230,263,20,"""Manhattan""",23
230,263,21,"""Manhattan""",39
230,263,22,"""Manhattan""",70
230,263,23,"""Manhattan""",31
230,264,11,"""Manhattan""",13
231,13,8,"""Manhattan""",11
231,13,9,"""Manhattan""",11
231,13,10,"""Manhattan""",21
231,13,11,"""Manhattan""",16
231,13,12,"""Manhattan""",20
231,13,13,"""Manhattan""",17
231,13,14,"""Manhattan""",34
231,13,15,"""Manhattan""",26
231,13,16,"""Manhattan""",23
231,13,17,"""Manhattan""",21
231,13,18,"""Manhattan""",24
231,13,19,"""Manhattan""",14
231,13,20,"""Manhattan""",18
231,13,21,"""Manhattan""",20
231,33,15,"""Manhattan""",16
231,33,18,"""Manhattan""",13
231,33,19,"""Manhattan""",17
231,33,20,"""Manhattan""",13
231,45,14,"""Manhattan""",12
231,45,19,"""Manhattan""",11
231,48,2,"""Manhattan""",11
231,48,11,"""Manhattan""",11
231,48,12,"""Manhattan""",15
231,48,13,"""Manhattan""",11
231,48,14,"""Manhattan""",14
231,48,15,"""Manhattan""",14
231,48,16,"""Manhattan""",14
231,48,17,"""Manhattan""",16
231,48,18,"""Manhattan""",19
231,48,19,"""Manhattan""",13
231,48,21,"""Manhattan""",12
231,68,8,"""Manhattan""",12
231,68,10,"""Manhattan""",21
231,68,11,"""Manhattan""",21
231,68,12,"""Manhattan""",27
231,68,13,"""Manhattan""",20
231,68,14,"""Manhattan""",27
231,68,15,"""Manhattan""",27
231,68,16,"""Manhattan""",32
231,68,17,"""Manhattan""",23
231,68,18,"""Manhattan""",35
231,68,19,"""Manhattan""",23
231,68,20,"""Manhattan""",22
231,68,21,"""Manhattan""",13
231,68,23,"""Manhattan""",18
231,79,0,"""Manhattan""",37
231,79,1,"""Manhattan""",18
231,79,2,"""Manhattan""",22
231,79,10,"""Manhattan""",16
231,79,11,"""Manhattan""",24
231,79,12,"""Manhattan""",22
231,79,13,"""Manhattan""",19
231,79,14,"""Manhattan""",19
231,79,15,"""Manhattan""",19
231,79,16,"""Manhattan""",21
231,79,17,"""Manhattan""",21
231,79,18,"""Manhattan""",28
231,79,19,"""Manhattan""",32
231,79,20,"""Manhattan""",18
231,79,21,"""Manhattan""",23
231,79,22,"""Manhattan""",27
231,79,23,"""Manhattan""",19
231,87,0,"""Manhattan""",13
231,87,12,"""Manhattan""",17
231,87,13,"""Manhattan""",12
231,87,14,"""Manhattan""",13
231,87,15,"""Manhattan""",21
231,87,16,"""Manhattan""",19
231,87,17,"""Manhattan""",26
231,87,18,"""Manhattan""",29
231,87,19,"""Manhattan""",19
231,87,20,"""Manhattan""",22
231,87,21,"""Manhattan""",12
231,87,22,"""Manhattan""",12
231,87,23,"""Manhattan""",13
231,88,13,"""Manhattan""",16
231,88,15,"""Manhattan""",13
231,88,17,"""Manhattan""",12
231,90,0,"""Manhattan""",11
231,90,3,"""Manhattan""",11
231,90,9,"""Manhattan""",12
231,90,10,"""Manhattan""",12
231,90,11,"""Manhattan""",11
231,90,12,"""Manhattan""",20
231,90,13,"""Manhattan""",15
231,90,14,"""Manhattan""",13
231,90,15,"""Manhattan""",25
231,90,16,"""Manhattan""",20
231,90,17,"""Manhattan""",14
231,90,18,"""Manhattan""",19
231,90,19,"""Manhattan""",16
231,90,22,"""Manhattan""",13
231,100,9,"""Manhattan""",11
231,100,12,"""Manhattan""",20
231,100,13,"""Manhattan""",15
231,100,14,"""Manhattan""",16
231,100,15,"""Manhattan""",20
231,100,16,"""Manhattan""",12
231,100,17,"""Manhattan""",21
231,107,0,"""Manhattan""",13
231,107,1,"""Manhattan""",15
231,107,8,"""Manhattan""",20
231,107,11,"""Manhattan""",16
231,107,12,"""Manhattan""",15
231,107,15,"""Manhattan""",11
231,107,16,"""Manhattan""",19
231,107,17,"""Manhattan""",19
231,107,18,"""Manhattan""",15
231,107,19,"""Manhattan""",15
231,107,20,"""Manhattan""",14
231,107,21,"""Manhattan""",12
231,113,9,"""Manhattan""",21
231,113,10,"""Manhattan""",25
231,113,11,"""Manhattan""",17
231,113,12,"""Manhattan""",23
231,113,13,"""Manhattan""",16
231,113,14,"""Manhattan""",17
231,113,15,"""Manhattan""",20
231,113,16,"""Manhattan""",27
231,113,17,"""Manhattan""",27
231,113,18,"""Manhattan""",23
231,113,19,"""Manhattan""",24
231,113,20,"""Manhattan""",13
231,114,6,"""Manhattan""",13
231,114,8,"""Manhattan""",12
231,114,10,"""Manhattan""",15
231,114,12,"""Manhattan""",17
231,114,13,"""Manhattan""",14
231,114,14,"""Manhattan""",18
231,114,15,"""Manhattan""",14
231,114,16,"""Manhattan""",15
231,114,17,"""Manhattan""",14
231,114,18,"""Manhattan""",28
231,114,19,"""Manhattan""",21
231,114,20,"""Manhattan""",18
231,114,21,"""Manhattan""",14
231,125,10,"""Manhattan""",14
231,125,12,"""Manhattan""",16
231,125,13,"""Manhattan""",11
231,125,14,"""Manhattan""",14
231,125,15,"""Manhattan""",12
231,125,17,"""Manhattan""",14
231,125,18,"""Manhattan""",16
231,125,19,"""Manhattan""",13
231,125,20,"""Manhattan""",11
231,132,12,"""Manhattan""",12
231,137,8,"""Manhattan""",16
231,141,21,"""Manhattan""",12
231,143,16,"""Manhattan""",11
231,144,0,"""Manhattan""",13
231,144,2,"""Manhattan""",12
231,144,9,"""Manhattan""",17
231,144,10,"""Manhattan""",19
231,144,11,"""Manhattan""",19
231,144,12,"""Manhattan""",32
231,144,13,"""Manhattan""",22
231,144,14,"""Manhattan""",14
231,144,15,"""Manhattan""",13
231,144,16,"""Manhattan""",15
231,144,17,"""Manhattan""",16
231,144,18,"""Manhattan""",20
231,144,19,"""Manhattan""",23
231,144,20,"""Manhattan""",14
231,144,21,"""Manhattan""",12
231,144,22,"""Manhattan""",13
231,144,23,"""Manhattan""",12
231,148,2,"""Manhattan""",13
231,148,12,"""Manhattan""",20
231,148,14,"""Manhattan""",14
231,148,15,"""Manhattan""",12
231,148,16,"""Manhattan""",25
231,148,17,"""Manhattan""",14
231,148,18,"""Manhattan""",23
231,148,19,"""Manhattan""",23
231,148,20,"""Manhattan""",13
231,148,21,"""Manhattan""",11
231,148,22,"""Manhattan""",13
231,148,23,"""Manhattan""",16
231,158,7,"""Manhattan""",11
231,158,9,"""Manhattan""",14
231,158,10,"""Manhattan""",16
231,158,11,"""Manhattan""",19
231,158,12,"""Manhattan""",17
231,158,13,"""Manhattan""",22
231,158,14,"""Manhattan""",29
231,158,15,"""Manhattan""",29
231,158,16,"""Manhattan""",24
231,158,17,"""Manhattan""",28
231,158,18,"""Manhattan""",24
231,158,19,"""Manhattan""",19
231,158,20,"""Manhattan""",16
231,161,6,"""Manhattan""",13
231,161,7,"""Manhattan""",36
231,161,8,"""Manhattan""",35
231,161,9,"""Manhattan""",21
231,161,10,"""Manhattan""",20
231,161,11,"""Manhattan""",21
231,161,12,"""Manhattan""",21
231,161,13,"""Manhattan""",18
231,161,14,"""Manhattan""",15
231,161,15,"""Manhattan""",14
231,161,16,"""Manhattan""",11
231,161,17,"""Manhattan""",17
